% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=759061, Fri Jun  7 04:47:35 2024, <python>{}</python>
1 6 0.3568486292895681 1.0000250003125026 0.009775305124205753 9.7753051242057531e-03 0.2083613644448155 0.8728106900395977   
2 12 0.28523763394186114 1.1859726391610683 0.009775305124205753 1.8306401620138066e-02 0.13411600308566754 0.595630694429567   
3 18 0.2502299085046077 1.016228517986783 0.009775305124205753 1.1324128664032760e-02 0.047670163332986355 0.3447293838066688   
4 24 0.18645009664994153 1.214538592578651 0.001908127517879939 1.9081275178799389e-03 0.05472543837623897 0.23945756416013647   
5 30 0.1811538272049981 1.1613926540822355 0.001908127517879939 2.6636546033872764e-03 0.013013037322136014 0.01779791453869273   
6 36 0.14739276962630296 1.0985429244782186 0.001908127517879939 2.9406487495732001e-03 0.013073797670211246 0.08107489820744443   
7 42 0.1422609324094105 1.1578143759553403 0.001908127517879939 4.1319861149897979e-03 0.0076714580915977736 0.029081725065450148   
8 48 0.11092008968156793 1.190907612607088 0.001908127517879939 2.7388128576446061e-03 0.008389408888942775 0.046820504006559155   
9 54 0.09733955419567321 1.2823826182139078 0.0004222663545369185 4.2226635453691851e-04 0.008027541122201125 0.01881072385257362   
10 60 0.0768750970387131 1.3890499629003394 0.00011285376563590014 1.1285376563590014e-04 0.0020211285861609514 0.0058741806981481735   
11 66 0.07664702384590567 1.6176794407137167 0.00011285376563590014 2.2872291140894603e-04 0.000733687102645124 0.009910315226590883   
12 72 0.05396414756602325 1.8256026638829643 3.227888687684825e-05 3.2278886876848251e-05 0.0004930452340650804 0.0015132164706708343   
13 78 0.04323560782183423 2.043260962940042 3.227888687684825e-05 1.0814402347814384e-04 0.0002564676855371317 0.0012166595049732827   
14 84 0.04576196453513652 1.8744639776288006 2.037864619917842e-05 2.0378646199178419e-05 0.00037023458580608105 0.0009029112323728415   
15 90 0.041186234597102765 1.3170589611035026 2.037864619917842e-05 1.6323691087235463e-04 0.0003267591869567989 0.0005188559755452118   
16 96 0.045301708330000995 1.257041918811747 1.1533869084297659e-06 1.1533869084297659e-06 0.000136109127073316 0.0003245512308872566   
17 102 0.03631563428107588 1.3089155649847306 1.1533869084297659e-06 2.1135359965584470e-05 0.00027128562473968215 0.0013401979494490192   
18 108 0.03161129545483365 1.0789880940186758 1.1533869084297659e-06 3.4783633488923717e-06 0.0002679299441171309 0.0004336112062894229   
19 114 0.026504552913615552 1.0850078188938361 7.22089116262326e-07 7.2208911626232605e-07 8.118744431267853e-05 0.00017542569549597385   
20 120 0.020323129831420463 1.1724552230188177 7.22089116262326e-07 4.3997328710576278e-06 2.7446211799755856e-05 0.0002014075887884042   
21 126 0.019113214379283316 1.2495335035913684 7.22089116262326e-07 4.5231793129116832e-06 9.191941455545176e-06 3.4044827501574195e-05   
22 132 0.015708392674691398 1.0827774887115242 7.22089116262326e-07 1.6289656579646691e-06 3.452702437372042e-05 6.895858404551552e-05   
23 138 0.015608000429206183 1.0920371873209969 7.22089116262326e-07 3.8362573947657367e-06 8.872738171749487e-06 2.3099034137985977e-05   
24 144 0.012211988966214588 1.053321540187888 7.22089116262326e-07 7.2959644903819482e-06 1.1060873148436345e-05 3.321845759635212e-05   
25 150 0.012337470244900848 1.251787286195073 1.6947315214684014e-07 1.6947315214684014e-07 4.764877089515653e-06 1.0239151625404128e-05   
26 156 0.013207399379337775 1.2302846636089104 1.6947315214684014e-07 4.3005612217938071e-07 4.666667458367467e-06 1.74069983002689e-05   
27 162 0.010248281354580216 1.3641115197255476 1.6947315214684014e-07 2.1208168655707714e-07 4.492018597677132e-06 8.552810645601678e-06   
28 168 0.009253353152029041 1.5337055261268597 1.6947315214684014e-07 1.7044640806280542e-07 1.942738132026356e-06 7.847934390592296e-06   
29 174 0.007434340503794911 1.6535512052421344 3.783764727080447e-09 3.7837647270804470e-09 8.835258376750922e-07 2.1942557102027957e-06   
30 180 0.0055074990643793845 1.8457869223278707 3.783764727080447e-09 7.0303093229191324e-08 7.859655996344178e-07 3.1493948075468006e-06   
31 186 0.0052889222343132465 1.870706443402786 3.783764727080447e-09 6.3825118773189113e-08 1.3867328633971142e-07 4.887108152249537e-07   
32 192 0.004475425826087868 1.4585620967815887 7.66920983305806e-10 7.6692098330580601e-10 3.058734871567569e-07 4.528489946087517e-07   
33 198 0.003437323431404139 1.1702756078219048 7.66920983305806e-10 1.1711407560849703e-08 8.16364643156852e-08 2.973194784953274e-07   
34 204 0.002821382765455376 1.3038966596291626 7.66920983305806e-10 4.2589290638397747e-09 4.2264608040062325e-08 1.1409296945139792e-07   
35 210 0.0020063413652264463 1.2032227939060796 7.66920983305806e-10 3.1312636358677468e-09 1.2357017967665206e-08 4.205735034209406e-08   
36 216 0.0017094182969112713 1.3844222882475532 7.66920983305806e-10 1.2672978331966070e-09 1.5995069864054853e-08 4.724470014239153e-08   
37 222 0.0013339273629336824 1.7197486356648797 7.66920983305806e-10 9.7819686153899793e-10 3.4211145593084994e-09 1.7901725394604866e-08   
38 228 0.001231358233680589 1.7929077987448656 6.68184353499699e-10 6.6818435349969902e-10 2.0910646719874304e-09 6.842822317820359e-09   
39 234 0.001347746919510525 2.017958805801695 6.68184353499699e-10 7.1861120370483488e-10 2.6873312344509434e-09 6.028620516706088e-09   
40 240 0.0014375069142864077 1.8071528848708565 3.0450494888936456e-10 3.0450494888936456e-10 2.256214293479693e-09 5.8933457280543595e-09   
41 246 0.0013213096707433128 1.424612628029327 3.0450494888936456e-10 9.8810234832118592e-10 5.9712251198300024e-09 6.967552299703344e-09   
42 252 0.0011469395383343383 1.6190644582720763 2.169537075597549e-10 2.1695370755975489e-10 2.7176516440664185e-09 6.100713591451278e-09   
43 258 0.0008082060829635143 1.7173805429710258 1.8757911306051698e-10 1.8757911306051698e-10 1.7107973132113113e-09 5.361344976389324e-09   
44 264 0.0005857056302635349 1.774009579785927 1.5640144808349825e-10 1.5640144808349825e-10 6.817488532932325e-10 1.7687674111632638e-09   
45 270 0.0004819880712200068 1.6611351693821024 1.5640144808349825e-10 1.6276425393053947e-10 4.798019507377828e-10 1.56727223100586e-09   
46 276 0.0005380270830212769 1.5611807907783255 2.9942032451432836e-11 2.9942032451432836e-11 1.979173954280231e-10 3.81490221076013e-10   
47 282 0.0005976782421543051 1.3255054389525285 3.002582437706717e-12 3.0025824377067169e-12 6.120302137398707e-11 1.5143644448810908e-10   
48 288 0.000574009360804079 1.2851240772170769 3.002582437706717e-12 5.1192743615872982e-12 7.101931010480813e-11 3.1503791268004774e-10   
49 294 0.00042551167815714914 1.2834292240462917 3.002582437706717e-12 3.5107996684522416e-11 7.832475829548686e-11 1.9764908423358694e-10   
50 300 0.0003759358287412016 1.4589712875991556 2.096015096396163e-12 2.0960150963961629e-12 5.955883614477926e-11 8.944616636496419e-11   
51 306 0.0003050829508151394 1.2192576666297668 2.096015096396163e-12 2.1231209186140724e-12 1.723615373869965e-11 4.881206211515433e-11   
52 312 0.0002374957674332681 1.0854733872143496 3.844048519602913e-13 3.8440485196029131e-13 1.0805007967778187e-11 4.3162094504121104e-11   
53 318 0.00017166791078960744 1.0739894134507773 1.7760774957853146e-13 1.7760774957853146e-13 5.407740554681674e-12 1.3451280345613093e-11   
54 324 0.00014798861037288363 1.093838437360899 1.7760774957853146e-13 4.7997595565836889e-13 3.551093022891651e-12 8.316378652453053e-12   
55 330 0.00011064395656967065 1.3121244304907895 1.7760774957853146e-13 2.3506309875003763e-13 4.484390968454396e-12 9.719499652479322e-12   
56 336 9.640428826211643e-05 1.2898026631991306 2.1307701109666146e-14 2.1307701109666146e-14 6.551097706290909e-13 2.4967911369048074e-12   
57 342 8.738913755271108e-05 1.0912962357632687 2.1307701109666146e-14 2.8740443847723032e-14 1.680073369694698e-13 1.9216755114971544e-12   
58 348 6.473060070306708e-05 1.169091281813941 2.1307701109666146e-14 8.9397275651140553e-14 4.168075431985617e-13 6.467777873011874e-13   
59 354 5.204907861654881e-05 1.1416821609027954 1.0637336468827036e-14 1.0637336468827036e-14 4.9957842630168085e-14 4.989114015008671e-13   
60 360 4.10571350765962e-05 1.3457418131765846 3.4341412274059903e-15 3.4341412274059903e-15 8.385030312895452e-14 1.9351664456763812e-13   
61 366 4.7305697492886793e-05 1.2976287348689126 3.4341412274059903e-15 3.6822434410195653e-14 7.683078747380455e-14 1.3383020126206348e-13   
62 372 4.200525047596408e-05 1.3689424711982727 3.4341412274059903e-15 1.1180800459031573e-14 1.018959138974765e-13 2.8623968315510855e-13   
63 378 3.979407653297978e-05 1.307828497967065 3.4341412274059903e-15 8.4851024601887509e-15 6.095562633211946e-14 7.731224886523906e-14   
64 384 3.356342128764372e-05 1.7581904019955883 2.5242246566143074e-15 2.5242246566143074e-15 1.895255913661453e-14 6.139369768771749e-14   
65 390 2.6403650602146407e-05 1.7258862781654185 1.912029048542431e-15 1.9120290485424310e-15 1.2918492856671184e-14 1.3367439285284736e-13   
66 396 3.119336973882486e-05 1.4112968909939612 1.912029048542431e-15 3.1874736591634973e-15 7.855712103967935e-15 3.806074429148467e-14   
67 402 2.574615795153047e-05 1.1634146904834761 1.912029048542431e-15 3.6850249831409672e-15 1.1710822823718045e-14 2.1569094363325436e-14   
68 408 1.9377811888567875e-05 1.1705347247642834 4.634599391604126e-16 4.6345993916041263e-16 3.4988554409048837e-15 2.0022893847002986e-14   
69 414 1.909547946341736e-05 1.2752451761091503 4.634599391604126e-16 1.2701998210089740e-15 2.9709985216046624e-15 4.7652539874894e-15   
