% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=759061, Fri Jun  7 04:47:35 2024
1 6 0.16866602625284902 0.16866602625284902 0.16866602625284902 0.16866602625284902 0.9117751771940005 1.0810485771938507
2 12 0.015848024699601736 0.015848024699601736 0.015848024699601736 0.015848024699601736 0.9117751771940005 1.0810485771938507
3 18 0.13608880017610533 0.13608880017610533 0.13608880017610533 0.13608880017610533 0.9294682349730381 1.0658746643841879
4 24 0.14418826292235165 0.14418826292235165 0.14418826292235165 0.14418826292235165 0.9294682349730381 1.0658746643841879
5 30 0.023485815964020513 0.023485815964020513 0.023485815964020513 0.023485815964020513 0.9881873223412551 1.0116747579948906
6 36 0.09211669656008772 0.09211669656008772 0.09211669656008772 0.09211669656008772 0.9881873223412551 1.0116747579948906
7 42 0.0546078143638285 0.0546078143638285 0.0546078143638285 0.0546078143638285 0.9723128023615506 1.0269409984823026
8 48 -0.06774346616471623 -0.06774346616471623 -0.06774346616471623 -0.06774346616471623 0.9723128023615506 1.0269409984823026
9 54 -0.3009414058393931 -0.3009414058393931 -0.3009414058393931 -0.3009414058393931 0.836097239656134 1.1405881841573642
10 60 -0.36475118972030296 -0.36475118972030296 -0.36475118972030296 -0.36475118972030296 0.836097239656134 1.1405881841573642
11 66 -0.37681272295893364 -0.37681272295893364 -0.37681272295893364 -0.37681272295893364 0.7894221158803867 1.1733766330377189
12 72 -0.295921124028652 -0.295921124028652 -0.295921124028652 -0.295921124028652 0.7894221158803867 1.1733766330377189
13 78 -0.29545731325178815 -0.29545731325178815 -0.29545731325178815 -0.29545731325178815 0.8393704109320341 1.1381815818452643
14 84 -0.23289476011112084 -0.23289476011112084 -0.23289476011112084 -0.23289476011112084 0.8393704109320341 1.1381815818452643
15 90 -0.14353282285507868 -0.14353282285507868 -0.14353282285507868 -0.14353282285507868 0.9254551189252354 1.0693609413360292
16 96 0.23393864140924828 0.23393864140924828 0.23393864140924828 0.23393864140924828 0.9254551189252354 1.0693609413360292
17 102 0.07123710612232988 0.07123710612232988 0.07123710612232988 0.07123710612232988 0.963723453008004 1.035005848351752
18 108 -0.018656696336743703 -0.018656696336743703 -0.018656696336743703 -0.018656696336743703 0.963723453008004 1.035005848351752
19 114 -0.07725618340062616 -0.07725618340062616 -0.07725618340062616 -0.07725618340062616 0.9605955530811987 1.0379095256334372
20 120 -0.218700096642774 -0.218700096642774 -0.218700096642774 -0.218700096642774 0.9605955530811987 1.0379095256334372
21 126 -0.07906163940970472 -0.07906163940970472 -0.07906163940970472 -0.07906163940970472 0.9596553342686609 1.038778917484228
22 132 -0.06741218063804837 -0.06741218063804837 -0.06741218063804837 -0.06741218063804837 0.9596553342686609 1.038778917484228
23 138 -0.01827172350348806 -0.01827172350348806 -0.01827172350348806 -0.01827172350348806 0.9908220205952791 1.0090945067254544
24 144 0.12821598783774407 0.12821598783774407 0.12821598783774407 0.12821598783774407 0.9908220205952791 1.0090945067254544
25 150 -0.00028655065057428476 -0.00028655065057428476 -0.00028655065057428476 -0.00028655065057428476 0.9998567144093328 1.0001432650628481
26 156 -0.28304690980402136 -0.28304690980402136 -0.28304690980402136 -0.28304690980402136 0.9998567144093328 1.0001432650628481
27 162 -0.30945232757154467 -0.30945232757154467 -0.30945232757154467 -0.30945232757154467 0.8309919809651927 1.1443130374034651
28 168 -0.343267424585666 -0.343267424585666 -0.343267424585666 -0.343267424585666 0.8309919809651927 1.1443130374034651
29 174 -0.4426901084771016 -0.4426901084771016 -0.4426901084771016 -0.4426901084771016 0.7465319092462817 1.201120355533575
30 180 -0.289416981508781 -0.289416981508781 -0.289416981508781 -0.289416981508781 0.7465319092462817 1.201120355533575
31 186 -0.1370159273778598 -0.1370159273778598 -0.1370159273778598 -0.1370159273778598 0.9289693604323773 1.066309489490673
32 192 -0.12691481304227545 -0.12691481304227545 -0.12691481304227545 -0.12691481304227545 0.9289693604323773 1.066309489490673
33 198 -0.2591601523399844 -0.2591601523399844 -0.2591601523399844 -0.2591601523399844 0.8607205398153431 1.1221230557920039
34 204 -0.15469049626410888 -0.15469049626410888 -0.15469049626410888 -0.15469049626410888 0.8607205398153431 1.1221230557920039
35 210 -0.28534102711147524 -0.28534102711147524 -0.28534102711147524 -0.28534102711147524 0.845375048655048 1.1337288155072514
