% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=759061, Fri Jun  7 04:47:35 2024, <python>{}</python>
1 6 0.3568486292895681 0 0 0.3141123676279931 0.31112813831265673
2 12 0.28523763394186114 0 0 0.21954584975784347 0.21892766403402353
3 18 0.2502299085046077 0 0 0.16452940344879693 0.18878214131786933
4 24 0.18645009664994153 0 0 0.11659274816412427 0.11247328981461574
5 30 0.1811538272049981 0 0 0.10034294509163985 0.10990180087381693
6 36 0.14739276962630296 0 0 0.08087761432529975 0.07219357567960118
7 42 0.1422609324094105 0 0 0.06285356744771753 0.07419300939078254
8 48 0.11092008968156793 0 0 0.041352095318871115 0.052521753982821655
9 54 0.09733955419567321 0 0 0.035859997476933414 0.03986125176963573
10 60 0.0768750970387131 0 0 0.022957183648886718 0.03052937962673016
11 66 0.07664702384590567 0 0 0.020226488101358738 0.031463844190701216
12 72 0.05396414756602325 0 0 0.01104168173449254 0.020870951343371934
13 78 0.04323560782183423 0 0 0.0082203166682578 0.014127190254340592
14 84 0.04576196453513652 0 0 0.010280697908080772 0.011808679889026487
15 90 0.041186234597102765 0 0 0.008602281261616825 0.010264957306277604
16 96 0.045301708330000995 0 0 0.00978484006690219 0.011076181437162245
17 102 0.03631563428107588 0 0 0.007386603075072535 0.007195583185129708
18 108 0.03161129545483365 0 0 0.006082406098164235 0.00561802427437776
19 114 0.026504552913615552 0 0 0.004728215679083301 0.004115203462129507
20 120 0.020323129831420463 0 0 0.002982020274073474 0.0030255572941671133
21 126 0.019113214379283316 0 0 0.00261373940064859 0.002595707863579735
22 132 0.015708392674691398 0 0 0.0020517364549645085 0.001939085730146165
23 138 0.015608000429206183 0 0 0.0019612114608745183 0.001868127671838257
24 144 0.012211988966214588 0 0 0.0014850035464409792 0.0012362038314685667
25 150 0.012337470244900848 0 0 0.0014821121564793304 0.0012046906688505373
26 156 0.013207399379337775 0 0 0.001477052499544486 0.001327373018185529
27 162 0.010248281354580216 0 0 0.0010999347009742588 0.0008320154197555095
28 168 0.009253353152029041 0 0 0.0009634947410823303 0.0006815156288419704
29 174 0.007434340503794911 0 0 0.0007187919047787623 0.0004949317077143779
30 180 0.0055074990643793845 0 0 0.0004894341971766592 0.0002843224518741012
31 186 0.0052889222343132465 0 0 0.0003914833255952772 0.0002757998376913235
32 192 0.004475425826087868 0 0 0.00026299626561451637 0.00023996883606185654
33 198 0.003437323431404139 0 0 0.0001730668811387276 0.00017155073590491074
34 204 0.002821382765455376 0 0 0.00013062681283045548 0.00011829767336248984
35 210 0.0020063413652264463 0 0 8.389104595043054e-05 7.305489901000267e-05
36 216 0.0017094182969112713 0 0 7.212838819717655e-05 5.071850490518464e-05
37 222 0.0013339273629336824 0 0 4.615941093595583e-05 3.881713816333617e-05
38 228 0.001231358233680589 0 0 3.783334581473524e-05 3.680456496730435e-05
39 234 0.001347746919510525 0 0 3.670421383869825e-05 4.192771674766437e-05
40 240 0.0014375069142864077 0 0 3.891201068508319e-05 3.683308759539566e-05
41 246 0.0013213096707433128 0 0 3.260766920745414e-05 3.3492031172131314e-05
42 252 0.0011469395383343383 0 0 2.7500660716367524e-05 2.5532615903129603e-05
43 258 0.0008082060829635143 0 0 1.652199494310196e-05 1.6397695186560172e-05
44 264 0.0005857056302635349 0 0 1.0921337674537272e-05 9.426037666355121e-06
45 270 0.0004819880712200068 0 0 8.26509283768283e-06 6.38774180615321e-06
46 276 0.0005380270830212769 0 0 8.843528994420208e-06 6.701631521057993e-06
47 282 0.0005976782421543051 0 0 8.901063291262996e-06 7.898424875251363e-06
48 288 0.000574009360804079 0 0 7.280917174715816e-06 7.425527921240966e-06
49 294 0.00042551167815714914 0 0 5.11015824671952e-06 4.743502965053859e-06
50 300 0.0003759358287412016 0 0 3.987973806383233e-06 3.7671969684798185e-06
51 306 0.0003050829508151394 0 0 2.8286097542292096e-06 2.682459360416546e-06
52 312 0.0002374957674332681 0 0 1.9322139021078465e-06 1.8669766649102323e-06
53 318 0.00017166791078960744 0 0 1.2439154667032955e-06 1.1571032494651324e-06
54 324 0.00014798861037288363 0 0 9.457347475497007e-07 9.489313665978451e-07
55 330 0.00011064395656967065 0 0 6.452269374969869e-07 6.060711565087416e-07
56 336 9.640428826211643e-05 0 0 5.056428542430559e-07 4.6726256464620244e-07
57 342 8.738913755271108e-05 0 0 4.29603533118643e-07 3.787511064129671e-07
58 348 6.473060070306708e-05 0 0 2.82609476053725e-07 2.507539375795149e-07
59 354 5.204907861654881e-05 0 0 2.1940556617985462e-07 1.6410834921376613e-07
60 360 4.10571350765962e-05 0 0 1.4926859450848811e-07 1.1981067545429942e-07
61 366 4.7305697492886793e-05 0 0 1.6537988168037025e-07 1.4595566814891922e-07
62 372 4.200525047596408e-05 0 0 1.3457709438565203e-07 1.2215312965395228e-07
63 378 3.979407653297978e-05 0 0 1.200758670525573e-07 1.228380578563649e-07
64 384 3.356342128764372e-05 0 0 9.551627637029188e-08 8.654221534186195e-08
65 390 2.6403650602146407e-05 0 0 6.093643528179764e-08 5.932117278979263e-08
66 396 3.119336973882486e-05 0 0 6.672025279883305e-08 7.761956957072817e-08
67 402 2.574615795153047e-05 0 0 4.960494569092399e-08 5.76930493882325e-08
68 408 1.9377811888567875e-05 0 0 3.172253704716539e-08 3.928145339803397e-08
69 414 1.909547946341736e-05 0 0 2.9377810048482944e-08 3.7522928497657825e-08
69 414 1.909547946341736e-05 0 0 2.9377810048482944e-08 3.7522928497657825e-08
