% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=759061, Fri Jun  7 04:47:35 2024
1 6 0.3568486292895681 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.28523763394186114 0.9471787636422496 0.7986514463877207 0.7986514463877207 0.9471787636422496
3 18 0.2502299085046077 0.7747730906899991 0.7624004610940035 0.7624004610940035 0.7747730906899991
4 24 0.18645009664994153 0.7725720703450722 0.6361033523889791 0.6361033523889791 0.7725720703450722
5 30 0.1811538272049981 0.65842501896654 0.5669271427300749 0.5669271427300749 0.65842501896654
6 36 0.14739276962630296 0.6075008978889666 0.5530060631700076 0.5530060631700076 0.6075008978889666
7 42 0.1422609324094105 0.5566490863104607 0.4807757598027372 0.4807757598027372 0.5566490863104607
8 48 0.11092008968156793 0.5234504686447884 0.4395391070671479 0.4395391070671479 0.5234504686447884
9 54 0.09733955419567321 0.47524500353196586 0.37059532528122013 0.37059532528122013 0.47524500353196586
10 60 0.0768750970387131 0.44703651973009756 0.32182897064169264 0.32182897064169264 0.44703651973009756
11 66 0.07664702384590567 0.42264738413539243 0.26126769834505736 0.26126769834505736 0.42264738413539243
12 72 0.05396414756602325 0.4280035089062636 0.2344450505982073 0.2344450505982073 0.4280035089062636
13 78 0.04323560782183423 0.3930024916775464 0.1923408212683985 0.1923408212683985 0.3930024916775464
14 84 0.04576196453513652 0.3335429427964999 0.17794043885464908 0.17794043885464908 0.3335429427964999
15 90 0.041186234597102765 0.2724928815337823 0.20689497553357306 0.20689497553357306 0.2724928815337823
16 96 0.045301708330000995 0.2544766996877836 0.2024409018343116 0.2024409018343116 0.2544766996877836
17 102 0.03631563428107588 0.25924023895955 0.19805726656063885 0.19805726656063885 0.25924023895955
18 108 0.03161129545483365 0.20826567042140232 0.1930194332781929 0.1930194332781929 0.20826567042140232
19 114 0.026504552913615552 0.19260424470715687 0.17751415368003212 0.17751415368003212 0.19260424470715687
20 120 0.020323129831420463 0.1799376235244734 0.1534707850600666 0.1534707850600666 0.1799376235244734
21 126 0.019113214379283316 0.1631999426212192 0.1306086968874026 0.1306086968874026 0.1631999426212192
22 132 0.015708392674691398 0.14158398476242082 0.1307600003126237 0.1307600003126237 0.14158398476242082
23 138 0.015608000429206183 0.13254145404877615 0.12137082471882571 0.12137082471882571 0.13254145404877615
24 144 0.012211988966214588 0.125852674281714 0.11948172469658679 0.11948172469658679 0.125852674281714
25 150 0.012337470244900848 0.1236197726285507 0.09875461589349162 0.09875461589349162 0.1236197726285507
26 156 0.013207399379337775 0.12013097057457774 0.09764485742851269 0.09764485742851269 0.12013097057457774
27 162 0.010248281354580216 0.12126498159838733 0.0888966773206235 0.0888966773206235 0.12126498159838733
28 168 0.009253353152029041 0.11273010979652232 0.07350179540736551 0.07350179540736551 0.11273010979652232
29 174 0.007434340503794911 0.10913398946529994 0.06599976409519119 0.06599976409519119 0.10913398946529994
30 180 0.0055074990643793845 0.10321433353732545 0.0559188778990554 0.0559188778990554 0.10321433353732545
31 186 0.0052889222343132465 0.09063651003627243 0.04845041848009356 0.04845041848009356 0.09063651003627243
32 192 0.004475425826087868 0.07467775441739657 0.05119957153841983 0.05119957153841983 0.07467775441739657
