1142400 2.1033180872084 2.6342045124269 2.1340925871721 3.9092666684575 1.5723825436699 2.5750585171365 0.067 0.057 0.124 0.087 0.224 0.057 0.125 0.124 0.135 0.069239379276437 0.057149251128872 0.1223491480377 0.087945287985171 0.22504532263481 0.05827769125114 0.12337884400301 0.12435880368094 0.13225627200192
1142400 2.0893864560187 2.5941888319641 1.119945558893 3.9401416126896 4.7920205207744 2.5819797865178 0.059 0.048 0.131 0.1 0.22 0.051 0.136 0.104 0.151 0.069545050738356 0.049724613684927 0.12044426675364 0.10608766485585 0.2252395526615 0.058230422079514 0.1283933660362 0.10620528511821 0.13612977807181
1142400 2.1060093837863 2.6515966435489 2.0553003838176 3.8719439659336 1.7035851061403 3.6655050808078 0.063 0.05 0.118 0.095 0.228 0.075 0.111 0.124 0.136 0.059714768027416 0.04845107598228 0.11834346833176 0.089692225210661 0.23516940307299 0.071061435292461 0.11750414352801 0.12125934936903 0.13880413118539
1209600 2.0926123976209 2.0372030223516 3.6320584352953 1.3102799654609 0.73763167397314 1.0533870771213 0.075 0.051 0.116 0.083 0.24 0.063 0.109 0.116 0.147 0.074001121647292 0.051730263239712 0.1173053964076 0.084357049980414 0.23512301025001 0.06326402448962 0.10796884743847 0.11669588926644 0.14955439728044
1164800 2.0892700218437 4.1298617858417 2.6187806262923 4.8736188902019 3.8798869414509 5.2844365538049 0.064 0.047 0.12 0.092 0.236 0.059 0.132 0.131 0.119 0.062106802123753 0.052460140879517 0.11735222292976 0.095760376060661 0.22381650276559 0.061876444687889 0.12952418545909 0.13049346152172 0.12660986357202
1142400 2.1104510104245 2.6483003162317 2.131939479656 3.8691497500741 1.3936782611479 2.6337753527774 0.066 0.06 0.117 0.092 0.22 0.063 0.104 0.127 0.151 0.068125045687319 0.055553140970003 0.11629040756615 0.085016550177731 0.23720167486758 0.058554530848129 0.10761972567946 0.12730156612179 0.14433735808184
1164800 2.0874620260852 2.6628873652902 4.1506796239382 3.9588338209921 4.7030816735679 3.6535650901186 0.063 0.058 0.133 0.081 0.243 0.059 0.108 0.12 0.135 0.063904426650781 0.061615454736823 0.12701177582057 0.083285510170227 0.24020408567889 0.061726284217564 0.10730109221152 0.11950220238221 0.13544916813142
1254400 2.0946514858796 4.1375876348744 2.6086376440047 4.6621823798132 3.9196041441586 1.0483186289827 0.059 0.066 0.107 0.096 0.234 0.05 0.126 0.115 0.147 0.067565111442534 0.056660569646889 0.11793281769533 0.099125926379855 0.23442821444857 0.05018842306784 0.11578354529131 0.12210302134198 0.13621237068569
1232000 2.0793039145552 2.6261880664734 4.141239801653 3.9471632922167 4.9396306468332 2.6567148928095 0.058 0.055 0.112 0.1 0.258 0.061 0.111 0.119 0.126 0.054746169623608 0.054776918040659 0.11909415711072 0.10202858797602 0.2471993062763 0.060173790236064 0.1096335107538 0.12051374475221 0.13183381523062
1187200 2.1104366096047 2.6118043980532 2.1064540969293 3.9368428548583 1.4956627115811 3.6457759668979 0.066 0.063 0.115 0.107 0.223 0.056 0.108 0.116 0.146 0.067687330282862 0.055852876385977 0.11886145242307 0.099981634554934 0.23936972861008 0.051180590641093 0.11188103765139 0.11596833276191 0.13921701668867
1232000 2.1157383201626 4.2325130864761 2.6039058969372 -1.4810416494822 4.0301925583325 4.1499121628995 0.069 0.059 0.14 0.107 0.212 0.056 0.118 0.105 0.134 0.071194250647929 0.059045549440323 0.12971424127893 0.10271550553724 0.22763985985315 0.0553950657268 0.12491190971859 0.10065704961508 0.12872656818196
1142400 2.1255297558077 4.1382743035059 2.6476546480196 4.5140375419546 3.8398287919125 1.0358726655294 0.074 0.059 0.119 0.094 0.208 0.066 0.102 0.134 0.144 0.07145114892654 0.055668153260074 0.11482320397377 0.082204546514198 0.22939196779581 0.058392556551796 0.1126374146482 0.13165339718185 0.14377761114776
1232000 2.0677802172233 2.5893364320942 4.0284852968383 3.9563061700437 4.7439216322499 3.6153726546922 0.061 0.054 0.124 0.109 0.251 0.04 0.103 0.13 0.128 0.059422247746545 0.060643380270136 0.11706925847406 0.11192101921971 0.24542348184224 0.042918824893029 0.10408962107915 0.12637521247402 0.13213695400112
1187200 2.0816241550184 2.604663682863 4.198202083178 3.8297084332126 4.3913425533906 3.6350533854089 0.075 0.048 0.1 0.098 0.247 0.053 0.112 0.123 0.144 0.072358777029784 0.048125404973414 0.10433319454232 0.099729949748238 0.23668546196725 0.052791268790131 0.10991496228032 0.12416734732288 0.15189363334566
