1254400 1.9331215199513 1.7211520749876 2.6201692147361 2.7956309307039 3.1806493981348 4.4898382602267 0.023 0.002 0.052 0.101 0.236 0.14 0.102 0.207 0.137 0.025882389020717 0.0035539864182311 0.047905041433118 0.10325509904592 0.22684558244959 0.13297862117108 0.10195768432656 0.21704114273791 0.14058045339688
1478400 1.9222385095447 2.5948377163883 1.6644178438142 3.1630762752603 4.8230233973787 3.3333627945992 0.026 0.001 0.038 0.112 0.214 0.14 0.095 0.223 0.151 0.026799249179367 0.001798849213054 0.040003035352204 0.11069958205161 0.22532375128273 0.13246446703303 0.1059505029721 0.21982209633979 0.13713846657611
1433600 1.9367494213993 2.6014636072154 2.2948254812332 3.1060393463779 4.5378993844856 2.9349271101758 0.024 0.006 0.043 0.111 0.229 0.138 0.101 0.223 0.125 0.02534738044233 0.0061460477490221 0.042398128339878 0.10882956592181 0.22604094735054 0.1332516523764 0.10264290727136 0.22768760560646 0.12765576494219
1232000 1.9590223542147 2.57622700162 3.712916343249 3.2161614271702 4.1486086577869 2.9168389081533 0.025 0.013 0.037 0.109 0.229 0.123 0.114 0.209 0.141 0.025666324993037 0.012849336381429 0.035784769096663 0.11164312375802 0.22674999576691 0.11871420892139 0.10869736109637 0.21913814291837 0.14075673706781
1187200 1.9348361557233 2.6018529386903 1.2022611314399 3.1834245138612 3.9989250298281 3.3204104330319 0.028 0.004 0.039 0.1 0.229 0.133 0.107 0.215 0.145 0.02892696436275 0.0038750843731727 0.040395555976938 0.10337059470508 0.23012434467996 0.12835209311208 0.10523243136972 0.22024898511734 0.13947394630296
1187200 1.9309095235941 2.6404388400364 1.8994646715485 3.2873628623554 3.4270921365013 3.3169414318208 0.021 0.006 0.051 0.103 0.249 0.133 0.083 0.197 0.157 0.023257896326269 0.0069873254489781 0.052585083089604 0.10143004928838 0.24623221608886 0.12149152113964 0.088331046194345 0.20874108709875 0.15094377532517
1142400 1.9629778480697 2.6319685468694 5.0612173207701 3.1324130209751 3.8729034756478 3.4835565025407 0.025 0.005 0.059 0.118 0.207 0.127 0.097 0.221 0.141 0.026921984384164 0.0064234531450908 0.055083519487658 0.11567739074529 0.21236324153236 0.1336999274237 0.098956224621675 0.21222087480566 0.13865338385441
1232000 1.9470006668431 2.5943586373242 1.8944064266563 3.1624518251366 4.1739001335338 2.8650918860565 0.027 0.003 0.048 0.12 0.226 0.122 0.111 0.214 0.129 0.027153254504395 0.003435681060991 0.043714658959755 0.12121254136066 0.21961895629591 0.12947106171621 0.10516007508992 0.21291922878825 0.13731454222392
1142400 1.9647132305952 2.6185135326236 1.8117030562705 3.0795783771821 4.2111248245078 3.4457693050163 0.031 0.004 0.057 0.11 0.206 0.127 0.106 0.23 0.129 0.030482733260554 0.0045614591759756 0.052711612533025 0.1110524701172 0.20654517863369 0.14091515456874 0.10199171868969 0.2206573460508 0.13108232697033
1142400 1.9429621431018 2.6733304419529 2.1423366013689 3.1224583895213 3.3235476113018 3.508179552837 0.014 0.008 0.064 0.106 0.228 0.132 0.097 0.224 0.127 0.019859767982055 0.010258549548174 0.055307227369861 0.10166029166723 0.21883751351461 0.13719461487609 0.096668377152706 0.22067714099882 0.13953651689045
1142400 1.940369600336 2.6323101258407 1.9621452907017 3.0881613750105 4.0254587112586 3.4100712478292 0.021 0.005 0.053 0.118 0.222 0.156 0.083 0.219 0.123 0.025766577996766 0.0062691596644957 0.052340498073188 0.10633475063491 0.21545091362767 0.13793995695838 0.09705219418252 0.22632605857019 0.13251989029187
1366400 1.9386861274978 2.597275214192 2.0378601774571 3.1698587640857 4.0534620174374 3.4221982232458 0.024 0.005 0.039 0.128 0.224 0.136 0.094 0.21 0.14 0.024942340082137 0.0046177328287238 0.042867953056781 0.12231029131298 0.22437784416189 0.12534973009785 0.10390948124313 0.21343457133374 0.13819005588277
