1232000 2.0785646141743 5.9942060019778 4.4465591127794 3.6868370489341 1.7545546338878 4.1636366172363 0.139 0.035 0.15 0.194 0.094 0.141 0.05 0.054 0.143 0.14017057838307 0.034790871788092 0.15573136354004 0.19185011542123 0.094000483471372 0.13825148963116 0.051399620203927 0.05486097411922 0.13894450344189
1321600 2.0981457534301 4.9679954795138 2.773172885745 4.8312754057483 4.1556670869553 2.5205475306751 0.13 0.047 0.159 0.187 0.118 0.123 0.058 0.045 0.133 0.12826628090482 0.04504253911508 0.15918116875121 0.18758420523473 0.11967376344959 0.12430262182732 0.054570728874249 0.042659712129714 0.13871897971328
1366400 2.065079149923 1.8191730283517 2.9047705910173 4.8556818299044 3.9806402500186 3.6717910297649 0.14 0.037 0.188 0.182 0.084 0.125 0.05 0.044 0.15 0.13835993325309 0.040394867774764 0.16213300668119 0.1913554816578 0.086423597467309 0.14078328827913 0.054746367518772 0.044281442302355 0.14152201506559
1299200 2.0719846316007 4.4649033932332 2.8886220768696 1.7465912237437 4.2334914434029 2.6318739274543 0.144 0.045 0.148 0.2 0.085 0.148 0.057 0.036 0.137 0.14458400692592 0.043455931420263 0.16381142263905 0.19440788154611 0.083690782366242 0.14058765380206 0.055043780321707 0.035775089081863 0.13864345189677
1276800 2.0635919006815 1.8431226400105 2.8197673991243 4.7612575421386 3.9397547632482 2.6395685393038 0.133 0.034 0.167 0.212 0.093 0.137 0.059 0.042 0.123 0.13670489406705 0.035823564477825 0.15981261221803 0.2110909217449 0.090341161352907 0.12931986619535 0.056423018495376 0.04203682284838 0.13844713860018
1321600 2.0654675187514 2.9095562556562 1.3075302207722 3.9180757877542 1.6872105447986 4.1972899610755 0.139 0.038 0.177 0.193 0.084 0.131 0.05 0.045 0.143 0.13855431347228 0.040257330206673 0.16211291090309 0.19818931751063 0.085087599368559 0.13863567350104 0.052675691599589 0.045204741928448 0.13928242150969
1232000 2.0705450277972 4.4890866492241 2.9972354696638 1.5216759923561 4.1164055190877 3.7175944526916 0.105 0.043 0.197 0.175 0.081 0.148 0.053 0.045 0.153 0.1153904389499 0.049522613964747 0.16535100025722 0.1799425827382 0.083208997758685 0.14537689081805 0.061561659218204 0.049186345750585 0.1504594705444
1321600 2.0663146864458 5.9844408083946 1.79339434177 4.1142585389712 4.8241258622282 2.1115139482867 0.131 0.035 0.164 0.191 0.093 0.147 0.06 0.036 0.143 0.13573350802308 0.037815213416061 0.16195258180168 0.18969119830683 0.090408681543982 0.13805053740265 0.063176542131342 0.038216608203747 0.14495512917062
1366400 2.0773256685892 2.9173444757311 1.3565143266214 4.1906076040014 1.4844524870798 4.1738896745276 0.117 0.04 0.172 0.191 0.084 0.147 0.07 0.039 0.14 0.12020184923116 0.041568615276889 0.16446140024598 0.19057624167354 0.083094216303938 0.1410161971189 0.06964620816928 0.039094076126728 0.15034119585358
1321600 2.0672144505414 3.5554194151361 1.3248696783421 0.86767618728676 1.7303162646526 4.2058809209321 0.148 0.033 0.159 0.207 0.09 0.131 0.068 0.039 0.125 0.1471019009814 0.031519022781691 0.15705758581033 0.20725592517746 0.090462809723945 0.12897836877507 0.061603522587523 0.036593577198174 0.13942728696441
1276800 2.0872704510628 1.844503633512 3.0060057362689 4.8407681027951 3.3601780789784 3.6649846523075 0.142 0.047 0.157 0.193 0.075 0.135 0.049 0.059 0.143 0.1365102554504 0.044970569907389 0.16326452083229 0.19387396402296 0.075036538110508 0.14390093263556 0.047225862291269 0.057670034141504 0.13754732260812
1321600 2.0576991749632 4.4574042033346 2.8370120288759 1.6731752922892 3.9582804984966 2.6366532386239 0.139 0.035 0.152 0.206 0.087 0.136 0.053 0.039 0.153 0.14033777651093 0.035323532256419 0.16036360587984 0.20348818944459 0.086921256132242 0.13458548273205 0.057714916242288 0.040999777361055 0.14026546344059
1142400 2.0913546473031 5.9636863777802 4.4376207333629 3.9537766941642 1.6978662773642 4.1514614516312 0.14 0.042 0.165 0.192 0.101 0.122 0.056 0.051 0.131 0.135363189438 0.039810990535099 0.15820427292562 0.19657918586743 0.10369437090505 0.13016198167776 0.051158862771168 0.047455242207246 0.13757190367264
1299200 2.091579885921 1.8896181684174 3.2876155376587 4.7495991721314 6.5011551856444 3.6169160213038 0.143 0.051 0.17 0.207 0.081 0.127 0.056 0.056 0.109 0.135380991518 0.046331213950707 0.16384406734459 0.21686526408965 0.078132731687475 0.13186104698882 0.043614092203839 0.054058221177196 0.12991237103972
1254400 2.0468295794827 1.8511081551195 2.7976664451757 4.5316050581073 4.0084475447231 2.6726439324045 0.116 0.032 0.164 0.232 0.089 0.125 0.066 0.037 0.139 0.12033986277117 0.034221408061887 0.15970641774232 0.22930222792023 0.08696747876961 0.12012755522803 0.067801097083062 0.038193682358153 0.14334027006554
