12320000 1.9538182940412 4.4615538008894 4.17011896462 3.105197863348 4.2689831142516 2.8543843612328 0.2663 0.0329 0.1255 0.109 0.017 0.14935 0.12225 0.0237 0.154 0.26816305590995 0.032811559123248 0.1293397866549 0.10710837395364 0.017035945782453 0.14851072918372 0.12013680028247 0.023599123662922 0.15329462544669
1388800 1.9517993366616 4.0292893415921 4.9731128936105 5.0177110766321 0.045963001158289 1.3786459985876 0.2682 0.0312 0.12765 0.10335 0.0183 0.15425 0.12075 0.0242 0.1521 0.26897144855376 0.031013368664119 0.12637589428789 0.1046187596293 0.018192100687301 0.15241820998263 0.12138800113992 0.02432985672256 0.15269236033252
12544000 1.9564263544111 4.4507772538452 1.1571332110791 3.0952264051538 4.6116028613082 0.33395121170646 0.264 0.0321 0.1303 0.10555 0.0186 0.15175 0.1247 0.0232 0.1498 0.26508970428365 0.031882975090711 0.12950651832923 0.10622604554275 0.018578896549549 0.15076117548594 0.12528480536836 0.023204836687263 0.14946504266255
12611200 1.9592465756335 -1.1162333759708 4.9737601856529 7.5247854803649 6.2319490262217 4.3560760248853 0.26825 0.0342 0.1309 0.10225 0.0186 0.14735 0.1238 0.02505 0.1496 0.26749478133542 0.03426485554327 0.1289547794784 0.10345258067519 0.018542095934704 0.14696077086455 0.12483350827691 0.025079559068358 0.1504170688232
1948800 1.9530531376095 1.306763670805 4.212479651351 3.1457019354479 4.7992670881062 3.4062300724265 0.27065 0.0319 0.1263 0.10545 0.01845 0.15025 0.1245 0.02415 0.14835 0.26753838050871 0.032331918994333 0.12718832386443 0.10486483781437 0.018718463249981 0.1512523432996 0.12363013626314 0.024151205812414 0.15032439019303
1366400 1.9556029516072 4.4524676549416 2.3051440160028 3.1965369211762 1.899036642153 2.9393556385981 0.26745 0.0312 0.1274 0.10325 0.0184 0.1525 0.122 0.02585 0.15195 0.26771272773808 0.031154937808695 0.12662764989257 0.10379961233094 0.018258272126581 0.15198002032119 0.12232676754807 0.025928919396423 0.15221109283745
1836800 1.9543941955664 2.1246293442751 1.3141323675046 7.7640430211104 3.1065723686847 1.8263619543674 0.2676 0.0312 0.1276 0.1102 0.01835 0.1489 0.11995 0.02415 0.15205 0.26738630855749 0.031850660637097 0.12901943350475 0.10877835849304 0.017877685028153 0.15135786043464 0.11944659877272 0.023884706433377 0.15039838813872
12364800 1.9555350058338 4.9816832996753 1.9891782839896 6.3006185653288 1.6671634372916 3.4316472056636 0.266 0.0335 0.1264 0.1023 0.0183 0.1529 0.12615 0.02335 0.1511 0.26751357211439 0.032655926659986 0.12634741525226 0.10267582094794 0.019056970488002 0.1510087794237 0.12639602083992 0.023367937043626 0.15097755723018
12320000 1.9506073680441 1.3170616291569 2.1504553868119 3.1486851366368 1.3490086039475 2.8925303597237 0.26895 0.0313 0.13175 0.10425 0.0176 0.1482 0.12055 0.024 0.1534 0.26795705638899 0.031916041043955 0.12928777976827 0.10534071318398 0.017079883331763 0.1494413413664 0.12210311114074 0.023816892213013 0.15305718156289
1433600 1.9547619833745 4.4548715069585 4.1685005356256 3.1556537624082 4.9878574225892 2.8893756694381 0.26435 0.03085 0.12775 0.1062 0.0179 0.1543 0.12495 0.02435 0.14935 0.2644730010611 0.030545128597389 0.12815340025449 0.10648877611771 0.018387320389347 0.15276270875859 0.12483301359416 0.024360998374184 0.14999565285302
1478400 1.9552790299897 1.3140827125902 4.1374898300355 3.1326840627869 5.0130892222682 3.3937184885226 0.2665 0.0298 0.13065 0.1064 0.0191 0.15525 0.1219 0.0249 0.1455 0.26387906163847 0.030554806019929 0.12820663231507 0.1087101435679 0.018595504441694 0.15354567199653 0.12274205231828 0.025035644996611 0.14873048270553
